            Time          sigma1          sigma3               u         sigma1'         sigma3'               p               q            eps1
    3.89828e+002    6.52722e+002    6.00013e+002    5.54471e+002    9.82506e+001    4.55418e+001    6.31114e+001    5.27088e+001    3.02537e-001
    3.91906e+002    6.52796e+002    6.00013e+002    5.54619e+002    9.81773e+001    4.53940e+001    6.29884e+001    5.27833e+001    3.04534e-001
    3.93922e+002    6.52833e+002    5.99930e+002    5.54684e+002    9.81498e+001    4.52463e+001    6.28808e+001    5.29036e+001    3.06531e-001
    3.95937e+002    6.52825e+002    6.00040e+002    5.54794e+002    9.80305e+001    4.52461e+001    6.28409e+001    5.27843e+001    3.07529e-001
    3.98015e+002    6.52887e+002    6.00013e+002    5.54924e+002    9.79629e+001    4.50891e+001    6.27137e+001    5.28738e+001    3.09526e-001
    4.00031e+002    6.52898e+002    6.00004e+002    5.55025e+002    9.78729e+001    4.49782e+001    6.26098e+001    5.28947e+001    3.11523e-001
    4.02094e+002    6.52902e+002    6.00013e+002    5.55034e+002    9.78680e+001    4.49783e+001    6.26082e+001    5.28897e+001    3.13520e-001
    4.04109e+002    6.52929e+002    6.00040e+002    5.55173e+002    9.77555e+001    4.48673e+001    6.24967e+001    5.28882e+001    3.14519e-001
    4.06125e+002    6.52940e+002    6.00013e+002    5.55302e+002    9.76379e+001    4.47104e+001    6.23529e+001    5.29276e+001    3.16516e-001
    4.08203e+002    6.53042e+002    5.99967e+002    5.55422e+002    9.76196e+001    4.45442e+001    6.22360e+001    5.30754e+001    3.18513e-001
    4.10219e+002    6.53062e+002    6.00022e+002    5.55459e+002    9.76030e+001    4.45626e+001    6.22427e+001    5.30405e+001    3.19511e-001
    4.12234e+002    6.53035e+002    6.00031e+002    5.55579e+002    9.74551e+001    4.44517e+001    6.21195e+001    5.30034e+001    3.21508e-001
    4.14344e+002    6.53148e+002    6.00013e+002    5.55653e+002    9.74948e+001    4.43593e+001    6.20711e+001    5.31354e+001    3.23505e-001
    4.16406e+002    6.53142e+002    5.99967e+002    5.55700e+002    9.74426e+001    4.42670e+001    6.19922e+001    5.31756e+001    3.25502e-001
    4.18422e+002    6.53175e+002    5.99994e+002    5.55801e+002    9.73737e+001    4.41931e+001    6.19199e+001    5.31807e+001    3.27499e-001
    4.20422e+002    6.53206e+002    6.00013e+002    5.55912e+002    9.72940e+001    4.41007e+001    6.18318e+001    5.31932e+001    3.29496e-001
    4.22547e+002    6.53249e+002    6.00013e+002    5.56041e+002    9.72073e+001    4.39714e+001    6.17167e+001    5.32360e+001    3.30494e-001
    4.24609e+002    6.53265e+002    6.00031e+002    5.56051e+002    9.72144e+001    4.39806e+001    6.17252e+001    5.32338e+001    3.33490e-001
    4.26625e+002    6.53325e+002    6.00031e+002    5.56217e+002    9.71079e+001    4.38143e+001    6.15788e+001    5.32936e+001    3.35487e-001
    4.28703e+002    6.53313e+002    6.00031e+002    5.56300e+002    9.70130e+001    4.37312e+001    6.14918e+001    5.32819e+001    3.37484e-001
    4.30719e+002    6.53425e+002    6.00059e+002    5.56346e+002    9.70788e+001    4.37127e+001    6.15014e+001    5.33661e+001    3.38482e-001
    4.32734e+002    6.53387e+002    6.00013e+002    5.56494e+002    9.68928e+001    4.35188e+001    6.13101e+001    5.33740e+001    3.40479e-001
    4.34797e+002    6.53436e+002    6.00013e+002    5.56522e+002    9.69141e+001    4.34910e+001    6.12987e+001    5.34231e+001    3.42476e-001
    4.36812e+002    6.53404e+002    6.00022e+002    5.56614e+002    9.67902e+001    4.34079e+001    6.12020e+001    5.33823e+001    3.44473e-001
    4.38828e+002    6.53473e+002    6.00087e+002    5.56679e+002    9.67942e+001    4.34078e+001    6.12033e+001    5.33864e+001    3.46470e-001
    4.40906e+002    6.53485e+002    6.00040e+002    5.56817e+002    9.66676e+001    4.32231e+001    6.10379e+001    5.34445e+001    3.47468e-001
    4.42922e+002    6.53529e+002    5.99976e+002    5.56854e+002    9.66752e+001    4.31216e+001    6.09728e+001    5.35536e+001    3.49465e-001
    4.45000e+002    6.53547e+002    5.99939e+002    5.56928e+002    9.66185e+001    4.30108e+001    6.08800e+001    5.36077e+001    3.51462e-001
    4.47015e+002    6.53623e+002    5.99967e+002    5.57011e+002    9.66115e+001    4.29553e+001    6.08407e+001    5.36562e+001    3.52461e-001
    4.49031e+002    6.53610e+002    5.99902e+002    5.57030e+002    9.65801e+001    4.28723e+001    6.07749e+001    5.37078e+001    3.54458e-001
    4.51109e+002    6.53653e+002    5.99985e+002    5.57187e+002    9.64660e+001    4.27982e+001    6.06875e+001    5.36678e+001    3.56455e-001
    4.53125e+002    6.53646e+002    6.00050e+002    5.57205e+002    9.64411e+001    4.28443e+001    6.07099e+001    5.35968e+001    3.57453e-001
    4.55234e+002    6.53690e+002    6.00004e+002    5.57325e+002    9.63651e+001    4.26782e+001    6.05738e+001    5.36870e+001    3.59450e-001
    4.57297e+002    6.53718e+002    6.00022e+002    5.57362e+002    9.63556e+001    4.26597e+001    6.05584e+001    5.36959e+001    3.61447e-001
    4.59312e+002    6.53742e+002    6.00004e+002    5.57427e+002    9.63154e+001    4.25765e+001    6.04895e+001    5.37389e+001    3.63444e-001
    4.61328e+002    6.53778e+002    6.00022e+002    5.57538e+002    9.62396e+001    4.24842e+001    6.04027e+001    5.37555e+001    3.64442e-001
    4.63406e+002    6.53796e+002    5.99994e+002    5.57621e+002    9.61754e+001    4.23733e+001    6.03074e+001    5.38021e+001    3.66439e-001
    4.65422e+002    6.53842e+002    5.99921e+002    5.57732e+002    9.61106e+001    4.21887e+001    6.01627e+001    5.39219e+001    3.68436e-001
    4.67500e+002    6.53861e+002    5.99930e+002    5.57741e+002    9.61199e+001    4.21887e+001    6.01658e+001    5.39312e+001    3.70433e-001
    4.69515e+002    6.53901e+002    6.00013e+002    5.57880e+002    9.60213e+001    4.21331e+001    6.00959e+001    5.38882e+001    3.71432e-001
    4.71531e+002    6.53932e+002    6.00013e+002    5.57907e+002    9.60243e+001    4.21055e+001    6.00784e+001    5.39188e+001    3.74427e-001
    4.73609e+002    6.53992e+002    5.99994e+002    5.57981e+002    9.60108e+001    4.20130e+001    6.00123e+001    5.39977e+001    3.75426e-001
    4.75625e+002    6.54005e+002    6.00013e+002    5.58055e+002    9.59503e+001    4.19577e+001    5.99552e+001    5.39927e+001    3.77423e-001
    4.77734e+002    6.54042e+002    6.00004e+002    5.58166e+002    9.58761e+001    4.18375e+001    5.98504e+001    5.40385e+001    3.79419e-001
    4.79797e+002    6.54012e+002    6.00114e+002    5.58157e+002    9.58548e+001    4.19575e+001    5.99233e+001    5.38973e+001    3.81416e-001
    4.81812e+002    6.54115e+002    6.00004e+002    5.58231e+002    9.58845e+001    4.17729e+001    5.98101e+001    5.41116e+001    3.83413e-001
    4.83828e+002    6.54064e+002    6.00040e+002    5.58397e+002    9.56673e+001    4.16435e+001    5.96514e+001    5.40238e+001    3.84412e-001
    4.85937e+002    6.54141e+002    5.99921e+002    5.58462e+002    9.56794e+001    4.14589e+001    5.95324e+001    5.42205e+001    3.86409e-001
    4.88015e+002    6.54186e+002    5.99976e+002    5.58526e+002    9.56598e+001    4.14497e+001    5.95197e+001    5.42101e+001    3.88406e-001
    4.90031e+002    6.54143e+002    6.00077e+002    5.58554e+002    9.55891e+001    4.15234e+001    5.95453e+001    5.40657e+001    3.90403e-001
    4.92109e+002    6.54165e+002    6.00068e+002    5.58609e+002    9.55560e+001    4.14587e+001    5.94911e+001    5.40972e+001    3.92400e-001
    4.94125e+002    6.54235e+002    5.99985e+002    5.58702e+002    9.55329e+001    4.12833e+001    5.93665e+001    5.42497e+001    3.94397e-001
    4.96234e+002    6.54232e+002    5.99957e+002    5.58693e+002    9.55396e+001    4.12649e+001    5.93565e+001    5.42747e+001    3.96394e-001
    4.98297e+002    6.54300e+002    5.99985e+002    5.58748e+002    9.55524e+001    4.12371e+001    5.93422e+001    5.43153e+001    3.99389e-001
    5.00312e+002    6.54280e+002    6.00031e+002    5.58850e+002    9.54303e+001    4.11816e+001    5.92645e+001    5.42487e+001    4.00387e-001
    5.02328e+002    6.54371e+002    6.00068e+002    5.58951e+002    9.54203e+001    4.11169e+001    5.92181e+001    5.43033e+001    4.02384e-001
    5.04390e+002    6.54407e+002    6.00013e+002    5.58979e+002    9.54277e+001    4.10339e+001    5.91652e+001    5.43938e+001    4.04381e-001
    5.06422e+002    6.54407e+002    6.00022e+002    5.59025e+002    9.53822e+001    4.09970e+001    5.91254e+001    5.43853e+001    4.06378e-001
    5.08422e+002    6.54417e+002    6.00004e+002    5.59090e+002    9.53274e+001    4.09138e+001    5.90517e+001    5.44136e+001    4.08375e-001
    5.10500e+002    6.54497e+002    5.99902e+002    5.59219e+002    9.52782e+001    4.06830e+001    5.88814e+001    5.45952e+001    4.10372e-001
    5.12515e+002    6.54460e+002    6.00013e+002    5.59201e+002    9.52591e+001    4.08122e+001    5.89612e+001    5.44469e+001    4.12369e-001
    5.14531e+002    6.54507e+002    6.00022e+002    5.59256e+002    9.52512e+001    4.07660e+001    5.89278e+001    5.44851e+001    4.14366e-001
    5.16609e+002    6.54444e+002    6.00050e+002    5.59330e+002    9.51136e+001    4.07197e+001    5.88510e+001    5.43939e+001    4.15364e-001
    5.18625e+002    6.54503e+002    6.00068e+002    5.59348e+002    9.51551e+001    4.07198e+001    5.88649e+001    5.44353e+001    4.17361e-001
    5.20703e+002    6.54583e+002    6.00040e+002    5.59496e+002    9.50869e+001    4.05443e+001    5.87252e+001    5.45426e+001    4.19358e-001
    5.22719e+002    6.54540e+002    5.99985e+002    5.59533e+002    9.50069e+001    4.04519e+001    5.86369e+001    5.45550e+001    4.20357e-001
    5.24734e+002    6.54594e+002    6.00050e+002    5.59579e+002    9.50146e+001    4.04703e+001    5.86517e+001    5.45443e+001    4.22354e-001
    5.26812e+002    6.54650e+002    5.99994e+002    5.59616e+002    9.50342e+001    4.03780e+001    5.85968e+001    5.46562e+001    4.24351e-001
    5.28828e+002    6.54720e+002    5.99930e+002    5.59672e+002    9.50484e+001    4.02581e+001    5.85215e+001    5.47903e+001    4.25349e-001
    5.30906e+002    6.54703e+002    5.99921e+002    5.59764e+002    9.49390e+001    4.01565e+001    5.84173e+001    5.47825e+001    4.27346e-001
    5.33031e+002    6.54715e+002    6.00105e+002    5.59875e+002    9.48401e+001    4.02302e+001    5.84335e+001    5.46099e+001    4.29343e-001
    5.35094e+002    6.54745e+002    5.99985e+002    5.59838e+002    9.49073e+001    4.01471e+001    5.84005e+001    5.47601e+001    4.31340e-001
    5.37109e+002    6.54811e+002    5.99957e+002    5.59875e+002    9.49359e+001    4.00826e+001    5.83670e+001    5.48534e+001    4.33337e-001
    5.39125e+002    6.54801e+002    5.99967e+002    5.59921e+002    9.48801e+001    4.00455e+001    5.83237e+001    5.48346e+001    4.34335e-001
    5.41234e+002    6.54882e+002    6.00022e+002    5.60069e+002    9.48132e+001    3.99532e+001    5.82398e+001    5.48600e+001    4.36332e-001
    5.43312e+002    6.54877e+002    6.00059e+002    5.60060e+002    9.48174e+001    3.99992e+001    5.82720e+001    5.48182e+001    4.38329e-001
    5.45328e+002    6.54939e+002    5.99939e+002    5.60152e+002    9.47874e+001    3.97869e+001    5.81204e+001    5.50005e+001    4.40326e-001
    5.47406e+002    6.54926e+002    5.99985e+002    5.60198e+002    9.47279e+001    3.97868e+001    5.81005e+001    5.49411e+001    4.41325e-001
    5.49422e+002    6.54959e+002    6.00013e+002    5.60226e+002    9.47329e+001    3.97869e+001    5.81022e+001    5.49460e+001    4.43322e-001
    5.51531e+002    6.54972e+002    6.00050e+002    5.60318e+002    9.46535e+001    3.97314e+001    5.80388e+001    5.49221e+001    4.45319e-001
    5.53594e+002    6.55069e+002    6.00077e+002    5.60364e+002    9.47047e+001    3.97129e+001    5.80435e+001    5.49917e+001    4.47316e-001
    5.55609e+002    6.55031e+002    6.00050e+002    5.60401e+002    9.46293e+001    3.96482e+001    5.79752e+001    5.49811e+001    4.49313e-001
    5.57625e+002    6.55090e+002    6.00004e+002    5.60411e+002    9.46789e+001    3.95929e+001    5.79549e+001    5.50860e+001    4.50311e-001
    5.59703e+002    6.55101e+002    6.00031e+002    5.60466e+002    9.46347e+001    3.95651e+001    5.79217e+001    5.50696e+001    4.52308e-001
    5.61719e+002    6.55165e+002    5.99957e+002    5.60549e+002    9.46153e+001    3.94082e+001    5.78105e+001    5.52072e+001    4.54305e-001
    5.63734e+002    6.55177e+002    6.00068e+002    5.60531e+002    9.46463e+001    3.95374e+001    5.79070e+001    5.51089e+001    4.56302e-001
    5.65812e+002    6.55217e+002    6.00040e+002    5.60642e+002    9.45756e+001    3.93988e+001    5.77911e+001    5.51769e+001    4.58299e-001
    5.67828e+002    6.55209e+002    6.00077e+002    5.60642e+002    9.45672e+001    3.94357e+001    5.78129e+001    5.51314e+001    4.60296e-001
    5.69906e+002    6.55195e+002    6.00050e+002    5.60660e+002    9.45354e+001    3.93896e+001    5.77715e+001    5.51458e+001    4.62293e-001
    5.71922e+002    6.55259e+002    6.00050e+002    5.60799e+002    9.44604e+001    3.92511e+001    5.76542e+001    5.52094e+001    4.64290e-001
    5.74031e+002    6.55318e+002    5.99948e+002    5.60854e+002    9.44636e+001    3.90941e+001    5.75506e+001    5.53695e+001    4.66287e-001
    5.76109e+002    6.55361e+002    5.99994e+002    5.60882e+002    9.44796e+001    3.91125e+001    5.75682e+001    5.53671e+001    4.67285e-001
    5.78234e+002    6.55374e+002    6.00068e+002    5.60937e+002    9.44369e+001    3.91309e+001    5.75662e+001    5.53060e+001    4.69282e-001
    5.80297e+002    6.55477e+002    5.99976e+002    5.61002e+002    9.44755e+001    3.89741e+001    5.74745e+001    5.55014e+001    4.71279e-001
    5.82312e+002    6.55446e+002    5.99948e+002    5.61057e+002    9.43888e+001    3.88909e+001    5.73902e+001    5.54979e+001    4.73276e-001
    5.84390e+002    6.55506e+002    5.99948e+002    5.61094e+002    9.44121e+001    3.88540e+001    5.73734e+001    5.55581e+001    4.74274e-001
    5.86406e+002    6.55438e+002    6.00050e+002    5.61131e+002    9.43073e+001    3.89184e+001    5.73814e+001    5.53888e+001    4.76271e-001
    5.88422e+002    6.55484e+002    6.00013e+002    5.61168e+002    9.43160e+001    3.88446e+001    5.73351e+001    5.54713e+001    4.78268e-001
    5.90500e+002    6.55528e+002    5.99985e+002    5.61224e+002    9.43048e+001    3.87615e+001    5.72759e+001    5.55434e+001    4.79267e-001
    5.92515e+002    6.55577e+002    6.00022e+002    5.61205e+002    9.43723e+001    3.88169e+001    5.73354e+001    5.55554e+001    4.81264e-001
    5.94531e+002    6.55555e+002    5.99985e+002    5.61224e+002    9.43316e+001    3.87615e+001    5.72849e+001    5.55701e+001    4.83261e-001
    5.96640e+002    6.55653e+002    5.99994e+002    5.61251e+002    9.44016e+001    3.87430e+001    5.72959e+001    5.56585e+001    4.84259e-001
    5.98719e+002    6.55684e+002    5.99994e+002    5.61390e+002    9.42941e+001    3.86045e+001    5.71677e+001    5.56896e+001    4.86256e-001
    6.00734e+002    6.55664e+002    6.00068e+002    5.61371e+002    9.42931e+001    3.86968e+001    5.72289e+001    5.55963e+001    4.88253e-001
    6.02797e+002    6.55690e+002    6.00059e+002    5.61418e+002    9.42727e+001    3.86413e+001    5.71851e+001    5.56314e+001    4.90250e-001
    6.04812e+002    6.55795e+002    5.99921e+002    5.61418e+002    9.43779e+001    3.85030e+001    5.71280e+001    5.58750e+001    4.92247e-001
    6.06828e+002    6.55778e+002    6.00004e+002    5.61501e+002    9.42777e+001    3.85029e+001    5.70945e+001    5.57748e+001    4.93245e-001
    6.08906e+002    6.55829e+002    6.00013e+002    5.61510e+002    9.43194e+001    3.85028e+001    5.71084e+001    5.58166e+001    4.95242e-001
    6.10922e+002    6.55843e+002    5.99902e+002    5.61621e+002    9.42226e+001    3.82813e+001    5.69284e+001    5.59412e+001    4.97239e-001
    6.13031e+002    6.55911e+002    5.99985e+002    5.61602e+002    9.43090e+001    3.83828e+001    5.70248e+001    5.59263e+001    4.99236e-001
    6.15094e+002    6.55887e+002    6.00031e+002    5.61676e+002    9.42106e+001    3.83550e+001    5.69735e+001    5.58556e+001    5.01233e-001
    6.17109e+002    6.55925e+002    6.00031e+002    5.61685e+002    9.42395e+001    3.83458e+001    5.69770e+001    5.58938e+001    5.03230e-001
    6.19125e+002    6.55928e+002    5.99994e+002    5.61750e+002    9.41781e+001    3.82442e+001    5.68888e+001    5.59339e+001    5.04229e-001
    6.21187e+002    6.55974e+002    5.99957e+002    5.61778e+002    9.41961e+001    3.81796e+001    5.68518e+001    5.60164e+001    5.06225e-001
    6.23203e+002    6.56001e+002    5.99976e+002    5.61778e+002    9.42234e+001    3.81981e+001    5.68732e+001    5.60253e+001    5.08222e-001
    6.25219e+002    6.56057e+002    5.99976e+002    5.61796e+002    9.42610e+001    3.81796e+001    5.68734e+001    5.60814e+001    5.10219e-001
    6.27328e+002    6.56062e+002    6.00004e+002    5.61870e+002    9.41916e+001    3.81334e+001    5.68194e+001    5.60582e+001    5.12216e-001
    6.29390e+002    6.56117e+002    5.99976e+002    5.61907e+002    9.42095e+001    3.80687e+001    5.67823e+001    5.61408e+001    5.13215e-001
    6.31422e+002    6.56198e+002    5.99994e+002    5.61907e+002    9.42905e+001    3.80871e+001    5.68216e+001    5.62033e+001    5.15212e-001
