            Time          sigma1          sigma3               u         sigma1'         sigma3'               p               q            eps1
    3.23002e+004    6.97471e+002    6.99592e+002    6.98099e+002   -6.27718e-001    1.49328e+000    7.86284e-001   -2.12100e+000   -5.85883e-001
    3.23022e+004    6.97492e+002    6.99573e+002    6.98089e+002   -5.97824e-001    1.48406e+000    7.90097e-001   -2.08188e+000   -5.83873e-001
    3.23043e+004    6.97458e+002    6.99583e+002    6.98154e+002   -6.95610e-001    1.42861e+000    7.20535e-001   -2.12422e+000   -5.81863e-001
    3.23064e+004    6.97485e+002    6.99638e+002    6.98089e+002   -6.04578e-001    1.54865e+000    8.30910e-001   -2.15323e+000   -5.80858e-001
    3.23085e+004    6.97446e+002    6.99601e+002    6.98136e+002   -6.89849e-001    1.46559e+000    7.47114e-001   -2.15544e+000   -5.78848e-001
    3.23106e+004    6.97564e+002    6.99629e+002    6.98099e+002   -5.34584e-001    1.53016e+000    8.41913e-001   -2.06475e+000   -5.76838e-001
    3.23127e+004    6.97517e+002    6.99500e+002    6.98163e+002   -6.46582e-001    1.33636e+000    6.75379e-001   -1.98294e+000   -5.75833e-001
    3.23148e+004    6.97549e+002    6.99573e+002    6.98080e+002   -5.30845e-001    1.49323e+000    8.18536e-001   -2.02407e+000   -5.73823e-001
    3.23169e+004    6.97486e+002    6.99675e+002    6.98126e+002   -6.40156e-001    1.54852e+000    8.18960e-001   -2.18867e+000   -5.71813e-001
    3.23190e+004    6.97464e+002    6.99647e+002    6.98099e+002   -6.35005e-001    1.54864e+000    8.20759e-001   -2.18365e+000   -5.69803e-001
    3.23211e+004    6.97479e+002    6.99620e+002    6.98136e+002   -6.56365e-001    1.48399e+000    7.70539e-001   -2.14036e+000   -5.68798e-001
    3.23231e+004    6.97463e+002    6.99610e+002    6.98145e+002   -6.81995e-001    1.46550e+000    7.49667e-001   -2.14749e+000   -5.66789e-001
    3.23252e+004    6.97482e+002    6.99638e+002    6.98136e+002   -6.53774e-001    1.50247e+000    7.83723e-001   -2.15625e+000   -5.64779e-001
    3.23273e+004    6.97483e+002    6.99647e+002    6.98163e+002   -6.80238e-001    1.48395e+000    7.62555e-001   -2.16419e+000   -5.62769e-001
    3.23294e+004    6.97585e+002    6.99546e+002    6.98117e+002   -5.32590e-001    1.42866e+000    7.74910e-001   -1.96125e+000   -5.61764e-001
    3.23315e+004    6.97511e+002    6.99629e+002    6.98136e+002   -6.24155e-001    1.49323e+000    7.87436e-001   -2.11739e+000   -5.59754e-001
    3.23336e+004    6.97499e+002    6.99620e+002    6.98089e+002   -5.90527e-001    1.53017e+000    8.23274e-001   -2.12070e+000   -5.57744e-001
    3.23357e+004    6.97454e+002    6.99656e+002    6.98154e+002   -6.99971e-001    1.50236e+000    7.68250e-001   -2.20233e+000   -5.55734e-001
    3.23378e+004    6.97515e+002    6.99564e+002    6.98126e+002   -6.11620e-001    1.43780e+000    7.54662e-001   -2.04942e+000   -5.53724e-001
    3.23399e+004    6.97482e+002    6.99666e+002    6.98145e+002   -6.62629e-001    1.52085e+000    7.93027e-001   -2.18348e+000   -5.52719e-001
    3.23420e+004    6.97492e+002    6.99620e+002    6.98145e+002   -6.53253e-001    1.47474e+000    7.65408e-001   -2.12799e+000   -5.50709e-001
    3.23441e+004    6.97532e+002    6.99546e+002    6.98154e+002   -6.22366e-001    1.39173e+000    7.20365e-001   -2.01410e+000   -5.48700e-001
    3.23462e+004    6.97529e+002    6.99583e+002    6.98126e+002   -5.97421e-001    1.45628e+000    7.71715e-001   -2.05371e+000   -5.46690e-001
    3.23483e+004    6.97541e+002    6.99527e+002    6.98191e+002   -6.50034e-001    1.33632e+000    6.74203e-001   -1.98635e+000   -5.44680e-001
    3.23504e+004    6.97490e+002    6.99693e+002    6.98182e+002   -6.91691e-001    1.51165e+000    7.77200e-001   -2.20334e+000   -5.43675e-001
    3.23525e+004    6.97537e+002    6.99675e+002    6.98173e+002   -6.35159e-001    1.50233e+000    7.89837e-001   -2.13749e+000   -5.41665e-001
    3.23546e+004    6.97542e+002    6.99592e+002    6.98173e+002   -6.30602e-001    1.41934e+000    7.36027e-001   -2.04994e+000   -5.39655e-001
    3.23567e+004    6.97532e+002    6.99573e+002    6.98163e+002   -6.31283e-001    1.41011e+000    7.29648e-001   -2.04140e+000   -5.37645e-001
    3.23588e+004    6.97505e+002    6.99629e+002    6.98163e+002   -6.58400e-001    1.46547e+000    7.57514e-001   -2.12387e+000   -5.36640e-001
    3.23609e+004    6.97539e+002    6.99656e+002    6.98182e+002   -6.42552e-001    1.47469e+000    7.68940e-001   -2.11724e+000   -5.34630e-001
    3.23630e+004    6.97526e+002    6.99610e+002    6.98191e+002   -6.65355e-001    1.41931e+000    7.24425e-001   -2.08467e+000   -5.32620e-001
    3.23651e+004    6.97627e+002    6.99564e+002    6.98200e+002   -5.73586e-001    1.36394e+000    7.18101e-001   -1.93753e+000   -5.30611e-001
    3.23672e+004    6.97550e+002    6.99592e+002    6.98228e+002   -6.77821e-001    1.36399e+000    6.83385e-001   -2.04181e+000   -5.29606e-001
    3.23693e+004    6.97528e+002    6.99656e+002    6.98200e+002   -6.72165e-001    1.45618e+000    7.46731e-001   -2.12834e+000   -5.27596e-001
    3.23714e+004    6.97528e+002    6.99629e+002    6.98080e+002   -5.51822e-001    1.54858e+000    8.48449e-001   -2.10041e+000   -5.25586e-001
    3.23735e+004    6.97522e+002    6.99583e+002    6.98117e+002   -5.94667e-001    1.46554e+000    7.78802e-001   -2.06020e+000   -5.23576e-001
    3.23756e+004    6.97525e+002    6.99573e+002    6.98089e+002   -5.64237e-001    1.48406e+000    8.01293e-001   -2.04829e+000   -5.22571e-001
    3.23777e+004    6.97627e+002    6.99620e+002    6.98173e+002   -5.45848e-001    1.44698e+000    7.82702e-001   -1.99283e+000   -5.20561e-001
    3.23798e+004    6.97550e+002    6.99583e+002    6.98200e+002   -6.50751e-001    1.38242e+000    7.04699e-001   -2.03318e+000   -5.17546e-001
    3.23819e+004    6.97538e+002    6.99583e+002    6.98200e+002   -6.62158e-001    1.38242e+000    7.00897e-001   -2.04458e+000   -5.16541e-001
    3.23840e+004    6.97532e+002    6.99564e+002    6.98163e+002   -6.31346e-001    1.40087e+000    7.23467e-001   -2.03222e+000   -5.14531e-001
    3.23860e+004    6.97551e+002    6.99537e+002    6.98136e+002   -5.84198e-001    1.40100e+000    7.39266e-001   -1.98520e+000   -5.12522e-001
    3.23881e+004    6.97532e+002    6.99592e+002    6.98126e+002   -5.94489e-001    1.46552e+000    7.78853e-001   -2.06001e+000   -5.11517e-001
    3.23902e+004    6.97514e+002    6.99601e+002    6.98154e+002   -6.39958e-001    1.44709e+000    7.51406e-001   -2.08705e+000   -5.09507e-001
    3.23922e+004    6.97555e+002    6.99592e+002    6.98117e+002   -5.62177e-001    1.47478e+000    7.95793e-001   -2.03695e+000   -5.08502e-001
    3.23943e+004    6.97555e+002    6.99564e+002    6.98108e+002   -5.52606e-001    1.45631e+000    7.86671e-001   -2.00892e+000   -5.06492e-001
    3.23964e+004    6.97585e+002    6.99583e+002    6.98173e+002   -5.88070e-001    1.41010e+000    7.44044e-001   -1.99817e+000   -5.04482e-001
    3.23985e+004    6.97564e+002    6.99546e+002    6.98145e+002   -5.80358e-001    1.40098e+000    7.40537e-001   -1.98134e+000   -5.03477e-001
    3.24006e+004    6.97523e+002    6.99638e+002    6.98071e+002   -5.47804e-001    1.56708e+000    8.62117e-001   -2.11488e+000   -5.01467e-001
    3.24027e+004    6.97566e+002    6.99647e+002    6.98219e+002   -6.52308e-001    1.42852e+000    7.34907e-001   -2.08082e+000   -4.99457e-001
    3.24048e+004    6.97565e+002    6.99573e+002    6.98191e+002   -6.26440e-001    1.38244e+000    7.12812e-001   -2.00888e+000   -4.97447e-001
    3.24068e+004    6.97563e+002    6.99592e+002    6.98182e+002   -6.18505e-001    1.41017e+000    7.33946e-001   -2.02868e+000   -4.95438e-001
    3.24089e+004    6.97596e+002    6.99610e+002    6.98136e+002   -5.39256e-001    1.47475e+000    8.03415e-001   -2.01401e+000   -4.93428e-001
    3.24110e+004    6.97558e+002    6.99610e+002    6.98173e+002   -6.14348e-001    1.43774e+000    7.53709e-001   -2.05209e+000   -4.91418e-001
    3.24130e+004    6.97538e+002    6.99601e+002    6.98191e+002   -6.52985e-001    1.41016e+000    7.22444e-001   -2.06314e+000   -4.89408e-001
    3.24151e+004    6.97559e+002    6.99647e+002    6.98173e+002   -6.13163e-001    1.47470e+000    7.78745e-001   -2.08786e+000   -4.87398e-001
    3.24172e+004    6.97563e+002    6.99703e+002    6.98154e+002   -5.91117e-001    1.54848e+000    8.35280e-001   -2.13960e+000   -4.85388e-001
    3.24193e+004    6.97565e+002    6.99629e+002    6.98182e+002   -6.16901e-001    1.44705e+000    7.59065e-001   -2.06395e+000   -4.83378e-001
    3.24214e+004    6.97566e+002    6.99610e+002    6.98145e+002   -5.78458e-001    1.46550e+000    7.84179e-001   -2.04396e+000   -4.81368e-001
    3.24235e+004    6.97562e+002    6.99573e+002    6.98210e+002   -6.47930e-001    1.36393e+000    6.93311e-001   -2.01186e+000   -4.80363e-001
    3.24256e+004    6.97555e+002    6.99610e+002    6.98173e+002   -6.17522e-001    1.43774e+000    7.52651e-001   -2.05526e+000   -4.78353e-001
    3.24277e+004    6.97564e+002    6.99592e+002    6.98200e+002   -6.36076e-001    1.39166e+000    7.15751e-001   -2.02774e+000   -4.76344e-001
    3.24298e+004    6.97570e+002    6.99546e+002    6.98154e+002   -5.84378e-001    1.39173e+000    7.33028e-001   -1.97611e+000   -4.74334e-001
    3.24319e+004    6.97579e+002    6.99675e+002    6.98182e+002   -6.02685e-001    1.49317e+000    7.94549e-001   -2.09585e+000   -4.72324e-001
    3.24340e+004    6.97562e+002    6.99601e+002    6.98200e+002   -6.38444e-001    1.40091e+000    7.21122e-001   -2.03935e+000   -4.71319e-001
    3.24361e+004    6.97562e+002    6.99629e+002    6.98173e+002   -6.10853e-001    1.45622e+000    7.67194e-001   -2.06707e+000   -4.69309e-001
    3.24382e+004    6.97568e+002    6.99647e+002    6.98182e+002   -6.13701e-001    1.46553e+000    7.72452e-001   -2.07923e+000   -4.67299e-001
    3.24402e+004    6.97587e+002    6.99555e+002    6.98145e+002   -5.58216e-001    1.41022e+000    7.54077e-001   -1.96844e+000   -4.65289e-001
    3.24423e+004    6.97558e+002    6.99684e+002    6.98237e+002   -6.79368e-001    1.44697e+000    7.38190e-001   -2.12634e+000   -4.63279e-001
    3.24444e+004    6.97611e+002    6.99592e+002    6.98182e+002   -5.71031e-001    1.41017e+000    7.49771e-001   -1.98120e+000   -4.61269e-001
    3.24465e+004    6.97562e+002    6.99629e+002    6.98210e+002   -6.47286e-001    1.41929e+000    7.30430e-001   -2.06657e+000   -4.59260e-001
    3.24485e+004    6.97565e+002    6.99564e+002    6.98126e+002   -5.61075e-001    1.43780e+000    7.71511e-001   -1.99888e+000   -4.57250e-001
    3.24506e+004    6.97597e+002    6.99629e+002    6.98145e+002   -5.48051e-001    1.48398e+000    8.06635e-001   -2.03203e+000   -4.55240e-001
    3.24527e+004    6.97622e+002    6.99647e+002    6.98163e+002   -5.41154e-001    1.48395e+000    8.08917e-001   -2.02511e+000   -4.53230e-001
    3.24547e+004    6.97605e+002    6.99629e+002    6.98173e+002   -5.67982e-001    1.45622e+000    7.81485e-001   -2.02420e+000   -4.51220e-001
    3.24568e+004    6.97586e+002    6.99693e+002    6.98219e+002   -6.32374e-001    1.47463e+000    7.72297e-001   -2.10701e+000   -4.50215e-001
    3.24589e+004    6.97576e+002    6.99730e+002    6.98136e+002   -5.59500e-001    1.59471e+000    8.76637e-001   -2.15421e+000   -4.48205e-001
    3.24609e+004    6.97575e+002    6.99601e+002    6.98163e+002   -5.88831e-001    1.43783e+000    7.62279e-001   -2.02667e+000   -4.46195e-001
    3.24630e+004    6.97609e+002    6.99573e+002    6.98173e+002   -5.63490e-001    1.40086e+000    7.46077e-001   -1.96435e+000   -4.45190e-001
    3.24651e+004    6.97584e+002    6.99583e+002    6.98126e+002   -5.42716e-001    1.45628e+000    7.89951e-001   -1.99900e+000   -4.43180e-001
    3.24671e+004    6.97576e+002    6.99610e+002    6.98200e+002   -6.24285e-001    1.41006e+000    7.31946e-001   -2.03435e+000   -4.41171e-001
    3.24692e+004    6.97582e+002    6.99601e+002    6.98173e+002   -5.90108e-001    1.42858e+000    7.55685e-001   -2.01869e+000   -4.39161e-001
    3.24713e+004    6.97647e+002    6.99601e+002    6.98219e+002   -5.71327e-001    1.38240e+000    7.31156e-001   -1.95373e+000   -4.37151e-001
    3.24734e+004    6.97625e+002    6.99573e+002    6.98163e+002   -5.38536e-001    1.41011e+000    7.60564e-001   -1.94865e+000   -4.36146e-001
    3.24755e+004    6.97592e+002    6.99675e+002    6.98182e+002   -5.89339e-001    1.49317e+000    7.98997e-001   -2.08251e+000   -4.34136e-001
    3.24776e+004    6.97547e+002    6.99620e+002    6.98154e+002   -6.06976e-001    1.46548e+000    7.74664e-001   -2.07246e+000   -4.32126e-001
    3.24797e+004    6.97598e+002    6.99629e+002    6.98154e+002   -5.56071e-001    1.47472e+000    7.97793e-001   -2.03080e+000   -4.30116e-001
    3.24818e+004    6.97591e+002    6.99573e+002    6.98228e+002   -6.37091e-001    1.34551e+000    6.84642e-001   -1.98260e+000   -4.28106e-001
    3.24839e+004    6.97598e+002    6.99629e+002    6.98145e+002   -5.46620e-001    1.48398e+000    8.07112e-001   -2.03060e+000   -4.26096e-001
    3.24860e+004    6.97582e+002    6.99592e+002    6.98219e+002   -6.36759e-001    1.37316e+000    7.03186e-001   -2.00992e+000   -4.24087e-001
    3.24881e+004    6.97601e+002    6.99592e+002    6.98274e+002   -6.73071e-001    1.31772e+000    6.54124e-001   -1.99079e+000   -4.23082e-001
    3.24902e+004    6.97618e+002    6.99601e+002    6.98210e+002   -5.91817e-001    1.39165e+000    7.30496e-001   -1.98347e+000   -4.21072e-001
    3.24923e+004    6.97639e+002    6.99620e+002    6.98173e+002   -5.33278e-001    1.44698e+000    7.86893e-001   -1.98026e+000   -4.19062e-001
    3.24944e+004    6.97646e+002    6.99583e+002    6.98200e+002   -5.54263e-001    1.38242e+000    7.36862e-001   -1.93669e+000   -4.17052e-001
    3.24964e+004    6.97623e+002    6.99610e+002    6.98256e+002   -6.32661e-001    1.35462e+000    6.92196e-001   -1.98729e+000   -4.15042e-001
    3.24985e+004    6.97642e+002    6.99610e+002    6.98210e+002   -5.67355e-001    1.40081e+000    7.44753e-001   -1.96816e+000   -4.14037e-001
    3.25006e+004    6.97581e+002    6.99666e+002    6.98191e+002   -6.10147e-001    1.47467e+000    7.79732e-001   -2.08482e+000   -4.12027e-001
    3.25026e+004    6.97584e+002    6.99573e+002    6.98182e+002   -5.97658e-001    1.39169e+000    7.28575e-001   -1.98935e+000   -4.10017e-001
    3.25047e+004    6.97571e+002    6.99592e+002    6.98182e+002   -6.10403e-001    1.41017e+000    7.36647e-001   -2.02057e+000   -4.08007e-001
    3.25068e+004    6.97659e+002    6.99620e+002    6.98145e+002   -4.85512e-001    1.47474e+000    8.21321e-001   -1.96025e+000   -4.07002e-001
    3.25088e+004    6.97603e+002    6.99629e+002    6.98219e+002   -6.15713e-001    1.41003e+000    7.34786e-001   -2.02575e+000   -4.04993e-001
    3.25109e+004    6.97648e+002    6.99564e+002    6.98191e+002   -5.42934e-001    1.37320e+000    7.34487e-001   -1.91613e+000   -4.02983e-001
    3.25130e+004    6.97598e+002    6.99620e+002    6.98219e+002   -6.20538e-001    1.40079e+000    7.27017e-001   -2.02133e+000   -4.00973e-001
    3.25151e+004    6.97631e+002    6.99610e+002    6.98219e+002   -5.87320e-001    1.39155e+000    7.31929e-001   -1.97887e+000   -3.98963e-001
    3.25172e+004    6.97583e+002    6.99620e+002    6.98173e+002   -5.89414e-001    1.44698e+000    7.68180e-001   -2.03639e+000   -3.96953e-001
    3.25193e+004    6.97591e+002    6.99620e+002    6.98246e+002   -6.55547e-001    1.37312e+000    6.96897e-001   -2.02867e+000   -3.94943e-001
    3.25214e+004    6.97601e+002    6.99583e+002    6.98219e+002   -6.17375e-001    1.36392e+000    7.03487e-001   -1.98129e+000   -3.92933e-001
    3.25235e+004    6.97619e+002    6.99573e+002    6.98163e+002   -5.43981e-001    1.41011e+000    7.58749e-001   -1.95409e+000   -3.90923e-001
    3.25256e+004    6.97645e+002    6.99620e+002    6.98163e+002   -5.18794e-001    1.45623e+000    7.97889e-001   -1.97503e+000   -3.89918e-001
    3.25277e+004    6.97671e+002    6.99592e+002    6.98228e+002   -5.56444e-001    1.36399e+000    7.23845e-001   -1.92043e+000   -3.87909e-001
    3.25297e+004    6.97687e+002    6.99592e+002    6.98200e+002   -5.13070e-001    1.39166e+000    7.56753e-001   -1.90473e+000   -3.85899e-001
    3.25317e+004    6.97666e+002    6.99601e+002    6.98210e+002   -5.43947e-001    1.39165e+000    7.46452e-001   -1.93560e+000   -3.84894e-001
    3.25338e+004    6.97619e+002    6.99684e+002    6.98265e+002   -6.45902e-001    1.41921e+000    7.30839e-001   -2.06511e+000   -3.82884e-001
    3.25359e+004    6.97650e+002    6.99629e+002    6.98256e+002   -6.05697e-001    1.37311e+000    7.13504e-001   -1.97880e+000   -3.80874e-001
    3.25380e+004    6.97621e+002    6.99610e+002    6.98228e+002   -6.06953e-001    1.38239e+000    7.19272e-001   -1.98934e+000   -3.78864e-001
    3.25401e+004    6.97596e+002    6.99620e+002    6.98219e+002   -6.23169e-001    1.40079e+000    7.26140e-001   -2.02396e+000   -3.76854e-001
    3.25422e+004    6.97614e+002    6.99675e+002    6.98237e+002   -6.22768e-001    1.43773e+000    7.50897e-001   -2.06050e+000   -3.74844e-001
    3.25442e+004    6.97624e+002    6.99573e+002    6.98191e+002   -5.67018e-001    1.38244e+000    7.32619e-001   -1.94946e+000   -3.73839e-001
    3.25463e+004    6.97647e+002    6.99601e+002    6.98246e+002   -5.99660e-001    1.35472e+000    7.03261e-001   -1.95438e+000   -3.71829e-001
    3.25484e+004    6.97606e+002    6.99638e+002    6.98173e+002   -5.66594e-001    1.46546e+000    7.88108e-001   -2.03205e+000   -3.69820e-001
    3.25505e+004    6.97627e+002    6.99620e+002    6.98191e+002   -5.64461e-001    1.42855e+000    7.64216e-001   -1.99302e+000   -3.67810e-001
    3.25525e+004    6.97584e+002    6.99730e+002    6.98200e+002   -6.16231e-001    1.53002e+000    8.14600e-001   -2.14625e+000   -3.65800e-001
    3.25546e+004    6.97627e+002    6.99647e+002    6.98256e+002   -6.29135e-001    1.39159e+000    7.18012e-001   -2.02072e+000   -3.63790e-001
    3.25567e+004    6.97591e+002    6.99693e+002    6.98274e+002   -6.83403e-001    1.41920e+000    7.18330e-001   -2.10260e+000   -3.61780e-001
    3.25588e+004    6.97623e+002    6.99675e+002    6.98210e+002   -5.86722e-001    1.46541e+000    7.81363e-001   -2.05213e+000   -3.59770e-001
    3.25609e+004    6.97632e+002    6.99656e+002    6.98237e+002   -6.05284e-001    1.41925e+000    7.44405e-001   -2.02453e+000   -3.57760e-001
    3.25630e+004    6.97665e+002    6.99592e+002    6.98154e+002   -4.88665e-001    1.43785e+000    7.95677e-001   -1.92651e+000   -3.55750e-001
    3.25651e+004    6.97622e+002    6.99693e+002    6.98219e+002   -5.97066e-001    1.47463e+000    7.84066e-001   -2.07170e+000   -3.53740e-001
